question,answer,correct
45507214 - 67726795,-22219581,True
81836076 - 43410924,38425152,True
92598228 - 89541513,3056715,True
32791274 - 36587526,-3796252,True
14003969 - 53823719,-39819750,True
18582831 - 73108861,-54526030,True
94359069 - 58230353,36128716,True
47092896 - 79216112,-32123216,True
55700197 - 41168127,14532070,True
27634104 - 24181363,3452741,True
45515636 - 68550399,-23034763,True
40665522 - 95415181,-54749659,True
33824248 - 96729799,-62905551,True
67109275 - 52167115,14942160,True
16660392 - 56838580,-40178188,True
93441170 - 54503612,38937558,True
67666963 - 28304750,39362213,True
59148457 - 35894523,23253934,True
17149881 - 92324873,-75174992,True
72927782 - 92479894,-19552112,True
12513543 - 84758380,-72244837,True
44301125 - 38049375,6251750,True
26583306 - 79739339,-53156033,True
36607014 - 68375683,-31768669,True
47341091 - 27740212,19600879,True
19909919 - 53778351,-33868432,True
79756815 - 74664083,5092732,True
41655110 - 28219293,13435817,True
79891148 - 79391737,499411,True
89312619 - 40928485,48384134,True
46086775 - 15276150,30810625,True
28543011 - 46191000,-17647989,True
72954411 - 53772396,19182015,True
42176157 - 79776177,-37600020,True
72514972 - 52937279,19577693,True
92571079 - 14612473,77958606,True
48141779 - 41465043,6676736,True
92879302 - 94327958,-1448656,True
33825773 - 70393959,-36568186,True
39340559 - 55545043,-16204484,True
57021223 - 68895797,-11874574,True
19805317 - 14604789,5200528,True
12305363 - 45499948,-33194585,True
71324633 - 62809591,8515042,True
64660011 - 96153868,-31493857,True
15760775 - 87545340,-71784565,True
37385505 - 40775590,-3390085,True
26544256 - 28553475,-2009219,True
79629549 - 66793316,12836233,True
39836504 - 95851091,-56014587,True
29588032 - 66504095,-36916063,True
56444518 - 54510852,1933666,True
96423999 - 85185740,11238259,True
25298342 - 36320698,-11022356,True
89503467 - 64482364,25021103,True
97126538 - 56920027,40206511,True
86548460 - 17658143,68890317,True
39613553 - 93007294,-53393741,True
24017809 - 60014496,-35996687,True
85795730 - 99897197,-14101467,True
75980972 - 74228937,1752035,True
23802180 - 13214669,10587511,True
92958290 - 94284538,-1326248,True
94078818 - 45418043,48660775,True
16658551 - 60710993,-44052442,True
51142415 - 57368250,-6225835,True
65512274 - 81120844,-15608570,True
19493622 - 74120132,-54626510,True
69139366 - 54395729,14743637,True
68205534 - 50699942,17505592,True
39638408 - 61954288,-22315880,True
40001025 - 63397228,-23396203,True
14744020 - 44656047,-29912027,True
51543892 - 71150456,-19606564,True
46497281 - 86654058,-40156777,True
26133434 - 13742217,12391217,True
94691190 - 60180584,34510606,True
21309244 - 99723699,-78414455,True
38938554 - 37301999,1636555,True
45190585 - 81853636,-36663051,True
12874869 - 24802602,-11927733,True
97633560 - 74595475,23038085,True
40585687 - 46763912,-6178225,True
79696582 - 35639955,44056627,True
11431927 - 66253041,-54821114,True
61165528 - 35287962,25877566,True
85740960 - 82467957,3273003,True
56808027 - 43891413,12916614,True
71813706 - 63328326,8485380,True
14046656 - 55650057,-41603401,True
38357428 - 98748012,-60390584,True
88434200 - 59196445,29237755,True
38741914 - 63266361,-24524447,True
17209249 - 11809343,5399906,True
18581926 - 97035207,-78453281,True
43516596 - 67336757,-23820161,True
84210412 - 75234366,8976046,True
55579804 - 84989024,-29409220,True
95086708 - 27005685,68081023,True
82937459 - 34617533,48319926,True
19850612 - 14343769,5506843,True
27531930 - 11231998,16299932,True
25054758 - 94848981,-69794223,True
55078819 - 48922222,6156597,True
81294785 - 78734785,2560000,True
22336435 - 92973076,-70636641,True
66874442 - 61892607,4981835,True
66642535 - 75769269,-9126734,True
84211502 - 29397027,54814475,True
65682872 - 86707709,-21024837,True
17434139 - 20008263,-2574124,True
90224803 - 26759972,63464831,True
47191879 - 41508752,5683127,True
95323119 - 53784020,41539099,True
58150120 - 91788568,-33638448,True
61249912 - 83772294,-22522382,True
44801556 - 33204917,11596639,True
85901772 - 82360445,3541327,True
68134605 - 91375252,-23240647,True
68825781 - 99727846,-30902065,True
71253550 - 72029985,-776435,True
53918374 - 88853129,-34934755,True
45145809 - 73077985,-27932176,True
40336108 - 44866056,-4529948,True
18812646 - 29787011,-10974365,True
29615253 - 54950413,-25335160,True
40663248 - 20169425,20493823,True
73011008 - 51150220,21860788,True
31084660 - 28340518,2744142,True
39514903 - 40185563,-670660,True
76110989 - 94002110,-17891121,True
81298486 - 43661392,37637094,True
54814063 - 37640101,17173962,True
64795094 - 43357614,21437480,True
93085785 - 37286753,55799032,True
55447665 - 43681860,11765805,True
81039093 - 12109618,68929475,True
58606782 - 99162761,-40555979,True
60980842 - 79033565,-18052723,True
62289120 - 98819040,-36529920,True
20330955 - 68891551,-48560596,True
76410253 - 35301091,41109162,True
71433077 - 36071329,35361748,True
59574254 - 89184785,-29610531,True
15226063 - 36681169,-21455106,True
24622924 - 95051760,-70428836,True
67306231 - 34020104,33286127,True
44028387 - 18631900,25396487,True
58089365 - 82306704,-24217339,True
13989940 - 81466158,-67476218,True
73889883 - 15574670,58315213,True
